country,scenario,metric,year,value,cum_value,source
AFG,asthma_cr1,deaths averted,2049-01-01,0.0,0.0,asthma
AFG,asthma_cr1,deaths averted,2050-01-01,0.0,0.0,asthma
AFG,asthma_cr1,economic benefit,2025-01-01,0.0,0.0,asthma
AFG,asthma_cr1,economic benefit,2026-01-01,0.0,0.0,asthma
AFG,asthma_cr1,economic benefit,2027-01-01,1322675.2709960938,1322675.2709960938,asthma
AFG,asthma_cr1,economic benefit,2028-01-01,1382486.8471279144,2705162.118124008,asthma
AFG,asthma_cr1,economic benefit,2029-01-01,1437724.9121665955,4142887.0302906036,asthma
AFG,asthma_cr1,economic benefit,2030-01-01,1489121.044169426,5632008.07446003,asthma
AFG,asthma_cr1,economic benefit,2031-01-01,1547273.0092048645,7179281.083664894,asthma
AFG,asthma_cr1,economic benefit,2032-01-01,1600855.2261743546,8780136.309839249,asthma
AFG,asthma_cr1,economic benefit,2033-01-01,1650885.362487793,10431021.672327042,asthma
AFG,asthma_cr1,economic benefit,2034-01-01,1696839.9201030731,12127861.592430115,asthma
AFG,asthma_cr1,economic benefit,2035-01-01,1739028.890428543,13866890.482858658,asthma
AFG,asthma_cr1,economic benefit,2036-01-01,1777994.6814279556,15644885.164286613,asthma
AFG,asthma_cr1,economic benefit,2037-01-01,1816548.022810936,17461433.18709755,asthma
AFG,asthma_cr1,economic benefit,2038-01-01,1853111.757036209,19314544.94413376,asthma
AFG,asthma_cr1,economic benefit,2039-01-01,1887308.6753730774,21201853.619506836,asthma
AFG,asthma_cr1,economic benefit,2040-01-01,1915604.3080244064,23117457.927531242,asthma
AFG,asthma_cr1,economic benefit,2041-01-01,1930821.7624788284,25048279.69001007,asthma
AFG,asthma_cr1,economic benefit,2042-01-01,1943065.792813301,26991345.482823372,asthma
AFG,asthma_cr1,economic benefit,2043-01-01,1951778.6782064438,28943124.161029816,asthma
AFG,asthma_cr1,economic benefit,2044-01-01,1957170.4893627167,30900294.650392532,asthma
AFG,asthma_cr1,economic benefit,2045-01-01,1958934.8358421326,32859229.486234665,asthma
AFG,asthma_cr1,economic benefit,2046-01-01,1956377.79378891,34815607.280023575,asthma
AFG,asthma_cr1,economic benefit,2047-01-01,1951263.8136901855,36766871.09371376,asthma
AFG,asthma_cr1,economic benefit,2048-01-01,1944015.4375658035,38710886.531279564,asthma
AFG,asthma_cr1,economic benefit,2049-01-01,1934260.4337072372,40645146.9649868,asthma
AFG,asthma_cr1,economic benefit,2050-01-01,1922164.4989185333,42567311.463905334,asthma
AFG,asthma_cr1,healthy years lived,2025-01-01,0.0,0.0,asthma
AFG,asthma_cr1,healthy years lived,2026-01-01,0.0,0.0,asthma
AFG,asthma_cr1,healthy years lived,2027-01-01,11861.589999996126,11861.589999996126,asthma
AFG,asthma_cr1,healthy years lived,2028-01-01,12691.569999992847,24553.159999988973,asthma
AFG,asthma_cr1,healthy years lived,2029-01-01,13477.260000005364,38030.41999999434,asthma
AFG,asthma_cr1,healthy years lived,2030-01-01,14223.15000000596,52253.5700000003,asthma
AFG,asthma_cr1,healthy years lived,2031-01-01,14936.5,67190.0700000003,asthma
AFG,asthma_cr1,healthy years lived,2032-01-01,15615.94999999553,82806.01999999583,asthma
AFG,asthma_cr1,healthy years lived,2033-01-01,16264.230000004172,99070.25,asthma
AFG,asthma_cr1,healthy years lived,2034-01-01,16883.259999997914,115953.50999999791,asthma
AFG,asthma_cr1,healthy years lived,2035-01-01,17475.969999998808,133429.47999999672,asthma
AFG,asthma_cr1,healthy years lived,2036-01-01,18047.840000003576,151477.3200000003,asthma
AFG,asthma_cr1,healthy years lived,2037-01-01,18598.490000002086,170075.81000000238,asthma
AFG,asthma_cr1,healthy years lived,2038-01-01,19129.969999998808,189205.7800000012,asthma
AFG,asthma_cr1,healthy years lived,2039-01-01,19644.05000000447,208849.83000000566,asthma
AFG,asthma_cr1,healthy years lived,2040-01-01,20142.719999998808,228992.55000000447,asthma
AFG,asthma_cr1,healthy years lived,2041-01-01,20628.829999998212,249621.38000000268,asthma
AFG,asthma_cr1,healthy years lived,2042-01-01,21101.809999994934,270723.1899999976,asthma
AFG,asthma_cr1,healthy years lived,2043-01-01,21562.780000001192,292285.9699999988,asthma
AFG,asthma_cr1,healthy years lived,2044-01-01,22012.75,314298.7199999988,asthma
AFG,asthma_cr1,healthy years lived,2045-01-01,22453.509999997914,336752.2299999967,asthma
AFG,asthma_cr1,healthy years lived,2046-01-01,22886.439999997616,359638.66999999434,asthma
AFG,asthma_cr1,healthy years lived,2047-01-01,23311.039999999106,382949.70999999344,asthma
AFG,asthma_cr1,healthy years lived,2048-01-01,23727.190000005066,406676.8999999985,asthma
AFG,asthma_cr1,healthy years lived,2049-01-01,24136.02000000328,430812.9200000018,asthma
AFG,asthma_cr1,healthy years lived,2050-01-01,24536.840000003576,455349.76000000536,asthma
AFG,asthma_cr1,incremental costs,2025-01-01,47177664.597,47177664.597,asthma
AFG,asthma_cr1,incremental costs,2026-01-01,46818058.79854369,93995723.3955437,asthma
AFG,asthma_cr1,incremental costs,2027-01-01,46436567.81082101,140432291.2063647,asthma
AFG,asthma_cr1,incremental costs,2028-01-01,46034710.17646676,186467001.38283145,asthma
AFG,asthma_cr1,incremental costs,2029-01-01,45614457.1613793,232081458.54421076,asthma
AFG,asthma_cr1,incremental costs,2030-01-01,45178317.5066904,277259776.0509012,asthma
AFG,asthma_cr1,incremental costs,2031-01-01,44720683.458945215,321980459.5098464,asthma
AFG,asthma_cr1,incremental costs,2032-01-01,44250983.59716675,366231443.1070131,asthma
AFG,asthma_cr1,incremental costs,2033-01-01,43760931.19540416,409992374.3024173,asthma
AFG,asthma_cr1,incremental costs,2034-01-01,43256642.34212703,453249016.6445443,asthma
AFG,asthma_cr1,incremental costs,2035-01-01,42737068.637060806,495986085.2816051,asthma
AFG,asthma_cr1,incremental costs,2036-01-01,42210048.278851256,538196133.5604564,asthma
AFG,asthma_cr1,incremental costs,2037-01-01,41675378.60639218,579871512.1668485,asthma
AFG,asthma_cr1,incremental costs,2038-01-01,41128769.22862151,621000281.39547,asthma
AFG,asthma_cr1,incremental costs,2039-01-01,40573053.6387708,661573335.0342408,asthma
AFG,asthma_cr1,incremental costs,2040-01-01,40010667.340210274,701584002.3744512,asthma
AFG,asthma_cr1,incremental costs,2041-01-01,39439363.58605455,741023365.9605057,asthma
AFG,asthma_cr1,incremental costs,2042-01-01,38863767.05226674,779887133.0127724,asthma
AFG,asthma_cr1,incremental costs,2043-01-01,38279542.50990463,818166675.5226771,asthma
AFG,asthma_cr1,incremental costs,2044-01-01,37692871.53101935,855859547.0536964,asthma
AFG,asthma_cr1,incremental costs,2045-01-01,37099968.785845414,892959515.8395418,asthma
AFG,asthma_cr1,incremental costs,2046-01-01,36504229.08539487,929463744.9249367,asthma
AFG,asthma_cr1,incremental costs,2047-01-01,35902251.55353201,965365996.4784687,asthma
AFG,asthma_cr1,incremental costs,2048-01-01,35296536.32879499,1000662532.8072636,asthma
AFG,asthma_cr1,incremental costs,2049-01-01,34687235.63316444,1035349768.440428,asthma
AFG,asthma_cr1,incremental costs,2050-01-01,34076398.010739885,1069426166.451168,asthma
AFG,tobacco_t1,cases,2025-01-01,-312.70999999996275,-312.70999999996275,asthma
AFG,tobacco_t1,cases,2026-01-01,-609.6499999999069,-922.3599999998696,asthma
AFG,tobacco_t1,cases,2027-01-01,-892.7400000002235,-1815.1000000000931,asthma
AFG,tobacco_t1,cases,2028-01-01,-1164.0800000000745,-2979.1800000001676,asthma
AFG,tobacco_t1,cases,2029-01-01,-1425.1200000001118,-4404.300000000279,asthma
AFG,tobacco_t1,cases,2030-01-01,-1677.2999999998137,-6081.600000000093,asthma
AFG,tobacco_t1,cases,2031-01-01,-1921.8999999999069,-8003.5,asthma
AFG,tobacco_t1,cases,2032-01-01,-2159.7700000000186,-10163.270000000019,asthma
AFG,tobacco_t1,cases,2033-01-01,-2391.8900000001304,-12555.160000000149,asthma
AFG,tobacco_t1,cases,2034-01-01,-2619.089999999851,-15174.25,asthma
AFG,tobacco_t1,cases,2035-01-01,-2842.089999999851,-18016.33999999985,asthma
AFG,tobacco_t1,cases,2036-01-01,-3061.5099999997765,-21077.849999999627,asthma
AFG,tobacco_t1,cases,2037-01-01,-3277.9199999999255,-24355.769999999553,asthma
AFG,tobacco_t1,cases,2038-01-01,-3491.5800000000745,-27847.349999999627,asthma
AFG,tobacco_t1,cases,2039-01-01,-3702.720000000205,-31550.069999999832,asthma
AFG,tobacco_t1,cases,2040-01-01,-3911.1200000001118,-35461.189999999944,asthma
AFG,tobacco_t1,cases,2041-01-01,-4117.370000000112,-39578.560000000056,asthma
AFG,tobacco_t1,cases,2042-01-01,-4321.689999999944,-43900.25,asthma
AFG,tobacco_t1,cases,2043-01-01,-4524.160000000149,-48424.41000000015,asthma
AFG,tobacco_t1,cases,2044-01-01,-4724.879999999888,-53149.29000000004,asthma
AFG,tobacco_t1,cases,2045-01-01,-4923.790000000037,-58073.080000000075,asthma
AFG,tobacco_t1,cases,2046-01-01,-5121.0099999997765,-63194.08999999985,asthma
AFG,tobacco_t1,cases,2047-01-01,-5316.479999999516,-68510.56999999937,asthma
AFG,tobacco_t1,cases,2048-01-01,-5510.210000000894,-74020.78000000026,asthma
AFG,tobacco_t1,cases,2049-01-01,-5702.019999999553,-79722.79999999981,asthma
AFG,tobacco_t1,cases,2050-01-01,-5891.860000000335,-85614.66000000015,asthma
AFG,tobacco_t1,deaths averted,2025-01-01,0.0,0.0,asthma
AFG,tobacco_t1,deaths averted,2026-01-01,-0.9199999999837019,-0.9199999999837019,asthma
AFG,tobacco_t1,deaths averted,2027-01-01,-1.8099999999976717,-2.7299999999813735,asthma
AFG,tobacco_t1,deaths averted,2028-01-01,-2.6700000000419095,-5.400000000023283,asthma
AFG,tobacco_t1,deaths averted,2029-01-01,-3.5499999999883585,-8.950000000011642,asthma
AFG,tobacco_t1,deaths averted,2030-01-01,-4.380000000004657,-13.330000000016298,asthma
AFG,tobacco_t1,deaths averted,2031-01-01,-5.210000000020955,-18.540000000037253,asthma
AFG,tobacco_t1,deaths averted,2032-01-01,-6.0200000000186265,-24.56000000005588,asthma
AFG,tobacco_t1,deaths averted,2033-01-01,-6.830000000016298,-31.390000000072177,asthma
AFG,tobacco_t1,deaths averted,2034-01-01,-7.630000000004657,-39.020000000076834,asthma
AFG,tobacco_t1,deaths averted,2035-01-01,-8.410000000032596,-47.43000000010943,asthma
AFG,tobacco_t1,deaths averted,2036-01-01,-9.200000000011642,-56.63000000012107,asthma
AFG,tobacco_t1,deaths averted,2037-01-01,-9.959999999962747,-66.59000000008382,asthma
AFG,tobacco_t1,deaths averted,2038-01-01,-10.740000000048894,-77.33000000013271,asthma
AFG,tobacco_t1,deaths averted,2039-01-01,-11.5,-88.83000000013271,asthma
AFG,tobacco_t1,deaths averted,2040-01-01,-12.259999999951106,-101.09000000008382,asthma
AFG,tobacco_t1,deaths averted,2041-01-01,-13.010000000009313,-114.10000000009313,asthma
AFG,tobacco_t1,deaths averted,2042-01-01,-13.749999999941792,-127.85000000003492,asthma
AFG,tobacco_t1,deaths averted,2043-01-01,-14.490000000048894,-142.34000000008382,asthma
AFG,tobacco_t1,deaths averted,2044-01-01,-15.229999999981374,-157.5700000000652,asthma
AFG,tobacco_t1,deaths averted,2045-01-01,-15.96999999997206,-173.54000000003725,asthma
AFG,tobacco_t1,deaths averted,2046-01-01,-16.69000000000233,-190.23000000003958,asthma
AFG,tobacco_t1,deaths averted,2047-01-01,-17.44000000000233,-207.6700000000419,asthma
AFG,tobacco_t1,deaths averted,2048-01-01,-18.180000000051223,-225.85000000009313,asthma
AFG,tobacco_t1,deaths averted,2049-01-01,-18.900000000023283,-244.75000000011642,asthma
AFG,tobacco_t1,deaths averted,2050-01-01,-19.64000000001397,-264.3900000001304,asthma
AFG,tobacco_t1,economic benefit,2025-01-01,5072.579999923706,5072.579999923706,asthma
AFG,tobacco_t1,economic benefit,2026-01-01,9846.029125213623,14918.60912513733,asthma
AFG,tobacco_t1,economic benefit,2027-01-01,14348.732208251953,29267.341333389282,asthma
AFG,tobacco_t1,economic benefit,2028-01-01,18606.596158981323,47873.937492370605,asthma
AFG,tobacco_t1,economic benefit,2029-01-01,22625.980155944824,70499.91764831543,asthma
AFG,tobacco_t1,economic benefit,2030-01-01,26433.274649620056,96933.19229793549,asthma
AFG,tobacco_t1,economic benefit,2031-01-01,30016.46167755127,126949.65397548676,asthma
AFG,tobacco_t1,economic benefit,2032-01-01,33395.973485946655,160345.6274614334,asthma
AFG,tobacco_t1,economic benefit,2033-01-01,36592.00724887848,196937.6347103119,asthma
AFG,tobacco_t1,economic benefit,2034-01-01,39603.055643081665,236540.69035339355,asthma
AFG,tobacco_t1,economic benefit,2035-01-01,42451.24613285065,278991.9364862442,asthma
AFG,tobacco_t1,economic benefit,2036-01-01,45138.0589094162,324129.9953956604,asthma
AFG,tobacco_t1,economic benefit,2037-01-01,47669.38876438141,371799.3841600418,asthma
AFG,tobacco_t1,economic benefit,2038-01-01,50059.90283203125,421859.28699207306,asthma
AFG,tobacco_t1,economic benefit,2039-01-01,52311.04555225372,474170.3325443268,asthma
AFG,tobacco_t1,economic benefit,2040-01-01,54423.1792640686,528593.5118083954,asthma
AFG,tobacco_t1,economic benefit,2041-01-01,56406.868443489075,585000.3802518845,asthma
AFG,tobacco_t1,economic benefit,2042-01-01,58266.03318977356,643266.413441658,asthma
AFG,tobacco_t1,economic benefit,2043-01-01,60004.67644023895,703271.089881897,asthma
AFG,tobacco_t1,economic benefit,2044-01-01,61626.451080322266,764897.5409622192,asthma
AFG,tobacco_t1,economic benefit,2045-01-01,63130.654863357544,828028.1958255768,asthma
AFG,tobacco_t1,economic benefit,2046-01-01,64529.14330005646,892557.3391256332,asthma
AFG,tobacco_t1,economic benefit,2047-01-01,65822.35823822021,958379.6973638535,asthma
AFG,tobacco_t1,economic benefit,2048-01-01,67014.04486465454,1025393.742228508,asthma
AFG,tobacco_t1,economic benefit,2049-01-01,68099.09796619415,1093492.8401947021,asthma
AFG,tobacco_t1,economic benefit,2050-01-01,69075.2266292572,1162568.0668239594,asthma
AFG,tobacco_t1,healthy years lived,2025-01-01,17.109999999403954,17.109999999403954,asthma
AFG,tobacco_t1,healthy years lived,2026-01-01,34.0,51.10999999940395,asthma
AFG,tobacco_t1,healthy years lived,2027-01-01,50.769999995827675,101.87999999523163,asthma
AFG,tobacco_t1,healthy years lived,2028-01-01,67.54999999701977,169.4299999922514,asthma
AFG,tobacco_t1,healthy years lived,2029-01-01,84.4100000038743,253.8399999961257,asthma
AFG,tobacco_t1,healthy years lived,2030-01-01,101.42000000178814,355.25999999791384,asthma
AFG,tobacco_t1,healthy years lived,2031-01-01,118.64000000059605,473.8999999985099,asthma
AFG,tobacco_t1,healthy years lived,2032-01-01,136.1199999973178,610.0199999958277,asthma
AFG,tobacco_t1,healthy years lived,2033-01-01,153.9100000038743,763.929999999702,asthma
AFG,tobacco_t1,healthy years lived,2034-01-01,172.0300000011921,935.9600000008941,asthma
AFG,tobacco_t1,healthy years lived,2035-01-01,190.5300000011921,1126.4900000020862,asthma
AFG,tobacco_t1,healthy years lived,2036-01-01,209.4400000050664,1335.9300000071526,asthma
AFG,tobacco_t1,healthy years lived,2037-01-01,228.75,1564.6800000071526,asthma
AFG,tobacco_t1,healthy years lived,2038-01-01,248.5,1813.1800000071526,asthma
AFG,tobacco_t1,healthy years lived,2039-01-01,268.67000000178814,2081.8500000089407,asthma
AFG,tobacco_t1,healthy years lived,2040-01-01,289.25,2371.1000000089407,asthma
AFG,tobacco_t1,healthy years lived,2041-01-01,310.25,2681.3500000089407,asthma
AFG,tobacco_t1,healthy years lived,2042-01-01,331.679999999702,3013.0300000086427,asthma
AFG,tobacco_t1,healthy years lived,2043-01-01,353.5300000011921,3366.5600000098348,asthma
AFG,tobacco_t1,healthy years lived,2044-01-01,375.78999999910593,3742.3500000089407,asthma
AFG,tobacco_t1,healthy years lived,2045-01-01,398.44999999552965,4140.80000000447,asthma
AFG,tobacco_t1,healthy years lived,2046-01-01,421.5199999958277,4562.320000000298,asthma
AFG,tobacco_t1,healthy years lived,2047-01-01,444.9800000041723,5007.30000000447,asthma
AFG,tobacco_t1,healthy years lived,2048-01-01,468.83000000566244,5476.130000010133,asthma
AFG,tobacco_t1,healthy years lived,2049-01-01,493.070000000298,5969.200000010431,asthma
AFG,tobacco_t1,healthy years lived,2050-01-01,517.679999999702,6486.880000010133,asthma
AFG,tobacco_t2,cases,2025-01-01,0.0,0.0,asthma
AFG,tobacco_t2,cases,2026-01-01,-146.84000000031665,-146.84000000031665,asthma
AFG,tobacco_t2,cases,2027-01-01,-437.4700000002049,-584.3100000005215,asthma
AFG,tobacco_t2,cases,2028-01-01,-870.1099999998696,-1454.4200000003912,asthma
AFG,tobacco_t2,cases,2029-01-01,-1282.75,-2737.170000000391,asthma
AFG,tobacco_t2,cases,2030-01-01,-1677.9799999999814,-4415.1500000003725,asthma
AFG,tobacco_t2,cases,2031-01-01,-2058.149999999907,-6473.300000000279,asthma
AFG,tobacco_t2,cases,2032-01-01,-2424.939999999944,-8898.240000000224,asthma
AFG,tobacco_t2,cases,2033-01-01,-2780.1500000003725,-11678.390000000596,asthma
AFG,tobacco_t2,cases,2034-01-01,-3125.350000000093,-14803.74000000069,asthma
AFG,tobacco_t2,cases,2035-01-01,-3461.8599999998696,-18265.60000000056,asthma
AFG,tobacco_t2,cases,2036-01-01,-3790.9799999999814,-22056.58000000054,asthma
AFG,tobacco_t2,cases,2037-01-01,-4113.780000000261,-26170.3600000008,asthma
AFG,tobacco_t2,cases,2038-01-01,-4430.879999999888,-30601.24000000069,asthma
AFG,tobacco_t2,cases,2039-01-01,-4742.819999999832,-35344.06000000052,asthma
AFG,tobacco_t2,cases,2040-01-01,-5049.450000000186,-40393.51000000071,asthma
AFG,tobacco_t2,cases,2041-01-01,-5351.85999999987,-45745.37000000058,asthma
AFG,tobacco_t2,cases,2042-01-01,-5650.549999999814,-51395.92000000039,asthma
AFG,tobacco_t2,cases,2043-01-01,-5945.75,-57341.67000000039,asthma
AFG,tobacco_t2,cases,2044-01-01,-6237.659999999218,-63579.32999999961,asthma
AFG,tobacco_t2,cases,2045-01-01,-6526.2599999997765,-70105.58999999939,asthma
AFG,tobacco_t2,cases,2046-01-01,-6811.790000000037,-76917.37999999942,asthma
AFG,tobacco_t2,cases,2047-01-01,-7094.219999999739,-84011.59999999916,asthma
AFG,tobacco_t2,cases,2048-01-01,-7373.620000000112,-91385.21999999927,asthma
AFG,tobacco_t2,cases,2049-01-01,-7649.7599999997765,-99034.97999999905,asthma
AFG,tobacco_t2,cases,2050-01-01,-7922.640000000596,-106957.61999999965,asthma
AFG,tobacco_t2,deaths averted,2025-01-01,0.0,0.0,asthma
AFG,tobacco_t2,deaths averted,2026-01-01,0.0,0.0,asthma
AFG,tobacco_t2,deaths averted,2027-01-01,-0.4299999999930151,-0.4299999999930151,asthma
AFG,tobacco_t2,deaths averted,2028-01-01,-1.3000000000465661,-1.7300000000395812,asthma
AFG,tobacco_t2,deaths averted,2029-01-01,-2.6300000000046566,-4.360000000044238,asthma
AFG,tobacco_t2,deaths averted,2030-01-01,-3.919999999983702,-8.28000000002794,asthma
AFG,tobacco_t2,deaths averted,2031-01-01,-5.190000000002328,-13.470000000030268,asthma
AFG,tobacco_t2,deaths averted,2032-01-01,-6.430000000051223,-19.90000000008149,asthma
AFG,tobacco_t2,deaths averted,2033-01-01,-7.6700000000419095,-27.5700000001234,asthma
AFG,tobacco_t2,deaths averted,2034-01-01,-8.880000000004657,-36.45000000012806,asthma
AFG,tobacco_t2,deaths averted,2035-01-01,-10.07999999995809,-46.53000000008615,asthma
AFG,tobacco_t2,deaths averted,2036-01-01,-11.260000000009313,-57.79000000009546,asthma
AFG,tobacco_t2,deaths averted,2037-01-01,-12.409999999974389,-70.20000000006985,asthma
AFG,tobacco_t2,deaths averted,2038-01-01,-13.590000000025611,-83.79000000009546,asthma
AFG,tobacco_t2,deaths averted,2039-01-01,-14.729999999981374,-98.52000000007683,asthma
AFG,tobacco_t2,deaths averted,2040-01-01,-15.869999999995343,-114.39000000007218,asthma
AFG,tobacco_t2,deaths averted,2041-01-01,-16.979999999981374,-131.37000000005355,asthma
AFG,tobacco_t2,deaths averted,2042-01-01,-18.089999999967404,-149.46000000002095,asthma
AFG,tobacco_t2,deaths averted,2043-01-01,-19.19000000000233,-168.65000000002328,asthma
AFG,tobacco_t2,deaths averted,2044-01-01,-20.28000000002794,-188.93000000005122,asthma
AFG,tobacco_t2,deaths averted,2045-01-01,-21.35999999998603,-210.29000000003725,asthma
AFG,tobacco_t2,deaths averted,2046-01-01,-22.449999999953434,-232.7399999999907,asthma
AFG,tobacco_t2,deaths averted,2047-01-01,-23.540000000037253,-256.28000000002794,asthma
AFG,tobacco_t2,deaths averted,2048-01-01,-24.62000000005355,-280.9000000000815,asthma
AFG,tobacco_t2,deaths averted,2049-01-01,-25.679999999993015,-306.5800000000745,asthma
AFG,tobacco_t2,deaths averted,2050-01-01,-26.739999999990687,-333.3200000000652,asthma
AFG,tobacco_t2,economic benefit,2025-01-01,0.0,0.0,asthma
AFG,tobacco_t2,economic benefit,2026-01-01,2314.8349504470825,2314.8349504470825,asthma
AFG,tobacco_t2,economic benefit,2027-01-01,6814.869450569153,9129.704401016235,asthma
AFG,tobacco_t2,economic benefit,2028-01-01,13387.145189285278,22516.849590301514,asthma
AFG,tobacco_t2,economic benefit,2029-01-01,19579.22479534149,42096.074385643005,asthma
AFG,tobacco_t2,economic benefit,2030-01-01,25429.120389938354,67525.19477558136,asthma
AFG,tobacco_t2,economic benefit,2031-01-01,30957.211931228638,98482.40670681,asthma
AFG,tobacco_t2,economic benefit,2032-01-01,36176.85622215271,134659.2629289627,asthma
AFG,tobacco_t2,economic benefit,2033-01-01,41108.17011451721,175767.43304347992,asthma
AFG,tobacco_t2,economic benefit,2034-01-01,45746.47972679138,221513.9127702713,asthma
AFG,tobacco_t2,economic benefit,2035-01-01,50126.08748245239,271640.0002527237,asthma
AFG,tobacco_t2,economic benefit,2036-01-01,54263.713371276855,325903.71362400055,asthma
AFG,tobacco_t2,economic benefit,2037-01-01,58166.41539669037,384070.1290206909,asthma
AFG,tobacco_t2,economic benefit,2038-01-01,61853.728088378906,445923.8571090698,asthma
AFG,tobacco_t2,economic benefit,2039-01-01,65327.84361553192,511251.70072460175,asthma
AFG,tobacco_t2,economic benefit,2040-01-01,68592.0346364975,579843.7353610992,asthma
AFG,tobacco_t2,economic benefit,2041-01-01,71660.14430999756,651503.8796710968,asthma
AFG,tobacco_t2,economic benefit,2042-01-01,74539.86537742615,726043.745048523,asthma
AFG,tobacco_t2,economic benefit,2043-01-01,77237.28350639343,803281.0285549164,asthma
AFG,tobacco_t2,economic benefit,2044-01-01,79758.7494802475,883039.7780351639,asthma
AFG,tobacco_t2,economic benefit,2045-01-01,82104.12911128998,965143.9071464539,asthma
AFG,tobacco_t2,economic benefit,2046-01-01,84292.99713230133,1049436.9042787552,asthma
AFG,tobacco_t2,economic benefit,2047-01-01,86325.7506017685,1135762.6548805237,asthma
AFG,tobacco_t2,economic benefit,2048-01-01,88206.7363243103,1223969.391204834,asthma
AFG,tobacco_t2,economic benefit,2049-01-01,89929.55529499054,1313898.9464998245,asthma
AFG,tobacco_t2,economic benefit,2050-01-01,91492.00938987732,1405390.9558897018,asthma
AFG,tobacco_t2,healthy years lived,2025-01-01,0.0,0.0,asthma
AFG,tobacco_t2,healthy years lived,2026-01-01,8.029999993741512,8.029999993741512,asthma
AFG,tobacco_t2,healthy years lived,2027-01-01,24.219999998807907,32.24999999254942,asthma
AFG,tobacco_t2,healthy years lived,2028-01-01,48.79999999701977,81.04999998956919,asthma
AFG,tobacco_t2,healthy years lived,2029-01-01,73.25,154.2999999895692,asthma
AFG,tobacco_t2,healthy years lived,2030-01-01,97.6900000050664,251.98999999463558,asthma
AFG,tobacco_t2,healthy years lived,2031-01-01,122.24000000208616,374.22999999672174,asthma
AFG,tobacco_t2,healthy years lived,2032-01-01,147.00999999791384,521.2399999946356,asthma
